1.0		1.3695446e-05
0.999996818274		1.4472735e-05
0.999987272387		1.6804493e-05
0.9999713602		2.0690366e-05
0.999949078137		2.6129702e-05
0.99992042116		3.3121447e-05
0.99988538274		4.1664011e-05
0.999843954814		5.1755088e-05
0.999796127742		6.3391434e-05
0.999741890244		7.6568611e-05
0.999681229337		9.128068e-05
0.999614130256		0.000107519858
0.999540576367		0.000125276127
0.999460549075		0.000144536803
0.999374027715		0.00016528605
0.999280989434		0.000187504356
0.999181409068		0.000211167955
0.999075258999		0.0002362482
0.998962509009		0.000262710883
0.998843126114		0.000290515502
0.998717074396		0.00031961447
0.99858431481		0.00034995227
0.998444806963		0.000381473374
0.99829851694		0.000414157286
0.998145413261		0.00044800039
0.997985465035		0.000483007708
0.997818642255		0.000519194165
0.997644916101		0.000556585948
0.997464259271		0.000595221945
0.997276643531		0.000635143914
0.997082032388		0.000676366872
0.996880386911		0.000718902842
0.996671667542		0.000762768346
0.99645583418		0.000807984889
0.996232846271		0.000854579466
0.996002662879		0.000902584997
0.995765239461		0.000952024401
0.995520523601		0.001002889516
0.995268459951		0.001055165669
0.995008990904		0.001108835123
0.994742056528		0.001163876801
0.994467594489		0.001220266003
0.994185540259		0.001277975523
0.993895833858		0.001337009235
0.993598421317		0.001397409429
0.993293248757		0.001459227524
0.992980262201		0.001522523221
0.992659407692		0.001587365168
0.992330631403		0.001653831651
0.991993877634		0.001722000832
0.991649076991		0.001791892846
0.991296152817		0.001863501479
0.990935025851		0.001936817178
0.990565614157		0.002011826812
0.990187833037		0.002088513385
0.989801594994		0.002166855963
0.989406812873		0.00224684523
0.989003402306		0.00232849564
0.988591277462		0.002411824675
0.988170350595		0.002496850758
0.987740532019		0.002583593303
0.987301730094		0.00267207277
0.98685385095		0.002762309453
0.986396797305		0.00285431786
0.985930469202		0.002948110456
0.985454764378		0.00304369964
0.984969578223		0.003141097723
0.98447480375		0.003240316909
0.983970331583		0.003341369439
0.983456050387		0.003444269843
0.982931846742		0.003549034519
0.982397604802		0.003655680207
0.981853206248		0.003764223966
0.981298530255		0.003874683171
0.980733453449		0.003987075503
0.980157849802		0.004101418608
0.979571590579		0.004217730039
0.978974544365		0.004336027582
